노선 아이디,노선명,기점노드 아이디,종점노드 아이디,기점정류장,종점정류장,지자체코드,지자체명
256000004,10월 03일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000005,10월 04일,256000208,256000208,삼척종합버스터미널,삼척종합버스터미널,256,삼척시
256000006,10월 05일,256000392,256000810,도계버스터미널,도계버스터미널,256,삼척시
256000008,11월 01일,256000208,256000208,삼척종합버스터미널,삼척종합버스터미널,256,삼척시
256000009,11월 02일,256000208,256000208,삼척종합버스터미널,삼척종합버스터미널,256,삼척시
256000010,11월 03일,256000208,256000208,삼척종합버스터미널,삼척종합버스터미널,256,삼척시
256000011,12,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000012,01월 14일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000013,02월 14일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000014,01월 15일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000015,02월 15일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000016,20,256000810,256000392,도계버스터미널,도계버스터미널,256,삼척시
256000017,01월 20일,256000810,256000392,도계버스터미널,도계버스터미널,256,삼척시
256000018,02월 20일,256000810,256000736,도계버스터미널,점리,256,삼척시
256000019,03월 20일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000020,04월 20일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000021,21,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000022,01월 21일,256000208,256000208,삼척종합버스터미널,삼척종합버스터미널,256,삼척시
256000023,02월 21일,256000208,253000092,삼척종합버스터미널,묵호여중,256,삼척시
256000024,03월 21일,256000208,256000208,삼척종합버스터미널,삼척종합버스터미널,256,삼척시
256000025,04월 21일,256000214,256000164,교동주민센터,삼척병원,256,삼척시
256000026,05월 21일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000027,06월 21일,256000392,256000736,도계버스터미널,점리,256,삼척시
256000028,22,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000029,01월 22일,256000594,256000392,점리,도계버스터미널,256,삼척시
256000030,23,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000031,01월 23일,256000594,256000392,점리,도계버스터미널,256,삼척시
256000032,24,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000033,01월 24일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000034,02월 24일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000035,03월 24일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000036,04월 24일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000037,30,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000038,01월 30일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000039,Feb-30,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000040,03월 30일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000041,04월 30일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000042,05월 30일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000043,06월 30일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000044,01월 31일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000045,03월 31일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000046,Apr-31,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000047,Jun-31,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000048,07월 31일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000049,08월 31일,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000050,Jan-32,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000051,Feb-32,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000052,40,256000810,256000392,도계버스터미널,도계버스터미널,256,삼척시
256000053,Jan-40,256000810,256000392,도계버스터미널,도계버스터미널,256,삼척시
256000054,41,256000810,256000727,도계버스터미널,황조리,256,삼척시
256000055,42,256000728,256000392,황조리,도계버스터미널,256,삼척시
256000056,50,256000810,256000392,도계버스터미널,도계버스터미널,256,삼척시
256000057,Jan-50,256000436,256000436,호산,호산,256,삼척시
256000058,Feb-50,256000436,256000435,호산,호산,256,삼척시
256000059,Mar-50,256000435,256000436,호산,호산,256,삼척시
256000060,Apr-50,256000435,256000436,호산,호산,256,삼척시
256000061,May-50,256000435,256000436,호산,호산,256,삼척시
256000062,Jun-50,256000435,256000436,호산,호산,256,삼척시
256000063,Jul-50,256000435,256000208,호산,삼척종합버스터미널,256,삼척시
256000064,Aug-50,256000810,256000392,도계버스터미널,도계버스터미널,256,삼척시
256000065,60,256000392,256000810,도계버스터미널,도계버스터미널,256,삼척시
256000066,Jan-60,256000208,256000810,삼척종합버스터미널,도계버스터미널,256,삼척시
256000067,61,256000392,256000809,도계버스터미널,역둔리,256,삼척시
256000068,Jan-61,256000809,256000810,역둔리,도계버스터미널,256,삼척시
256000069,70,256000392,256000810,도계버스터미널,도계버스터미널,256,삼척시
256000070,71,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000071,80,256000809,256000208,역둔리,삼척종합버스터미널,256,삼척시
256000072,Jan-80,256000208,256000809,삼척종합버스터미널,역둔리,256,삼척시
256000073,91,256000208,256000208,삼척종합버스터미널,삼척종합버스터미널,256,삼척시
256000074,100,256000580,256000430,노경1리,노경1리,256,삼척시
256000075,100-1,256000580,256000556,노경1리,풍곡.매곡,256,삼척시
256000076,100-2,256000580,256000435,노경1리,호산,256,삼척시
256000077,101,256000394,256000435,풍곡2리,호산,256,삼척시
256000078,102,256000580,256000556,노경1리,풍곡.매곡,256,삼척시
256000079,103,256000394,256000435,풍곡2리,호산,256,삼척시
256000080,104,256000580,256000435,노경1리,호산,256,삼척시
256000081,104-1,256000396,256000435,풍곡,호산,256,삼척시
256000082,105,256000580,256000557,노경1리,풍곡,256,삼척시
256000083,106,256000580,256000430,노경1리,노경1리,256,삼척시
257000001,가리산,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000002,가리산,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000003,야시대,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000004,야시대,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000005,야시대,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000006,야시대,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000007,원동.괘석,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000008,괘석.원동,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000009,삼포.성산,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000010,성산.삼포,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000011,사단.북방,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000012,북방.사단,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000013,북방.사단,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000014,동산.본궁,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000015,본궁.동산,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000016,동산,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000017,양덕원,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000018,양덕원,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000019,높은터,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000020,하화.북방.중화,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000021,삼마치.원터,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000022,삼마치,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000023,철정2리,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000024,송정.와동,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000025,와동.송정,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000026,덕밭재.풍천,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000027,풍천,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000028,용문,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000029,시동,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000030,시동,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000031,양덕원,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000032,시동.유치,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000033,시동.신대리,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000034,신대리.시동,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000035,용수.북노일,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000036,팔봉.북노일,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000037,팔봉.북노일,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000038,스키장,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000039,동막,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000040,동막.스키장,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000041,스키장.동막,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000042,대곡.스키장,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000043,북방.반곡.모곡,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000044,북방.반곡,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000045,스키장.반곡,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000046,반곡.스키장,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000047,사랑말,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000048,사랑말.성골,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000049,성골,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000050,도사곡.장항,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000051,삼호.여중.온천,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000052,소매.온천,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
257000053,장항.온천,257000044,257000204,홍천터미널,홍천터미널,257,홍천군
